employee_id,job_role,skill_name,proficiency_level,data_source
42,Sales Representative,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
42,Sales Representative,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
42,Sales Representative,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
42,Sales Representative,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
42,Sales Representative,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
42,Sales Representative,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
42,Sales Representative,Adobe Creative Cloud software,Advanced,Controlled_MVP_Benchmark_Seed42
42,Sales Representative,Adobe Illustrator,Proficient,Controlled_MVP_Benchmark_Seed42
45,Research Scientist,Mathematics,Advanced,Controlled_MVP_Benchmark_Seed42
45,Research Scientist,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
45,Research Scientist,C++,Advanced,Controlled_MVP_Benchmark_Seed42
45,Research Scientist,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
45,Research Scientist,Learning Strategies,Intermediate,Controlled_MVP_Benchmark_Seed42
45,Research Scientist,Amazon Web Services AWS software,Advanced,Controlled_MVP_Benchmark_Seed42
45,Research Scientist,C,Proficient,Controlled_MVP_Benchmark_Seed42
45,Research Scientist,Apache Spark,Proficient,Controlled_MVP_Benchmark_Seed42
45,Research Scientist,Ansible software,Proficient,Controlled_MVP_Benchmark_Seed42
45,Research Scientist,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
46,Research Scientist,Apache Hadoop,Advanced,Controlled_MVP_Benchmark_Seed42
46,Research Scientist,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
46,Research Scientist,Amazon Web Services AWS software,Intermediate,Controlled_MVP_Benchmark_Seed42
46,Research Scientist,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
46,Research Scientist,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
46,Research Scientist,C,Intermediate,Controlled_MVP_Benchmark_Seed42
46,Research Scientist,C++,Proficient,Controlled_MVP_Benchmark_Seed42
46,Research Scientist,Apache Kafka,Intermediate,Controlled_MVP_Benchmark_Seed42
46,Research Scientist,Docker,Advanced,Controlled_MVP_Benchmark_Seed42
46,Research Scientist,Git,Advanced,Controlled_MVP_Benchmark_Seed42
47,Sales Representative,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
47,Sales Representative,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
47,Sales Representative,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
47,Sales Representative,Salesforce software,Proficient,Controlled_MVP_Benchmark_Seed42
47,Sales Representative,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
47,Sales Representative,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
47,Sales Representative,Autodesk AutoCAD,Intermediate,Controlled_MVP_Benchmark_Seed42
47,Sales Representative,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
49,Sales Representative,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
49,Sales Representative,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
49,Sales Representative,Apple macOS,Advanced,Controlled_MVP_Benchmark_Seed42
49,Sales Representative,Adobe Acrobat,Advanced,Controlled_MVP_Benchmark_Seed42
49,Sales Representative,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
49,Sales Representative,Adobe Creative Cloud software,Intermediate,Controlled_MVP_Benchmark_Seed42
49,Sales Representative,Adobe InDesign,Proficient,Controlled_MVP_Benchmark_Seed42
49,Sales Representative,Salesforce software,Advanced,Controlled_MVP_Benchmark_Seed42
51,Research Scientist,Bash,Intermediate,Controlled_MVP_Benchmark_Seed42
51,Research Scientist,Docker,Proficient,Controlled_MVP_Benchmark_Seed42
51,Research Scientist,Ansible software,Intermediate,Controlled_MVP_Benchmark_Seed42
51,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
51,Research Scientist,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
51,Research Scientist,Git,Intermediate,Controlled_MVP_Benchmark_Seed42
51,Research Scientist,Mathematics,Proficient,Controlled_MVP_Benchmark_Seed42
51,Research Scientist,C++,Proficient,Controlled_MVP_Benchmark_Seed42
51,Research Scientist,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
51,Research Scientist,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
52,Sales Executive,Apple macOS,Advanced,Controlled_MVP_Benchmark_Seed42
52,Sales Executive,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
52,Sales Executive,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
52,Sales Executive,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
52,Sales Executive,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
52,Sales Executive,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
52,Sales Executive,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
52,Sales Executive,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
52,Sales Executive,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
53,Laboratory Technician,Commercial plate reader software,Intermediate,Controlled_MVP_Benchmark_Seed42
53,Laboratory Technician,Billing software,Proficient,Controlled_MVP_Benchmark_Seed42
53,Laboratory Technician,Database software,Intermediate,Controlled_MVP_Benchmark_Seed42
53,Laboratory Technician,Science,Proficient,Controlled_MVP_Benchmark_Seed42
53,Laboratory Technician,SAP software,Advanced,Controlled_MVP_Benchmark_Seed42
53,Laboratory Technician,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
53,Laboratory Technician,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
53,Laboratory Technician,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
54,Laboratory Technician,MEDITECH software,Intermediate,Controlled_MVP_Benchmark_Seed42
54,Laboratory Technician,Google Docs,Proficient,Controlled_MVP_Benchmark_Seed42
54,Laboratory Technician,Microsoft Outlook,Intermediate,Controlled_MVP_Benchmark_Seed42
54,Laboratory Technician,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
54,Laboratory Technician,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
54,Laboratory Technician,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
54,Laboratory Technician,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
54,Laboratory Technician,Commercial plate reader software,Intermediate,Controlled_MVP_Benchmark_Seed42
55,Laboratory Technician,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
55,Laboratory Technician,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
55,Laboratory Technician,MEDITECH software,Advanced,Controlled_MVP_Benchmark_Seed42
55,Laboratory Technician,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
55,Laboratory Technician,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
55,Laboratory Technician,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
55,Laboratory Technician,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
55,Laboratory Technician,SAP software,Advanced,Controlled_MVP_Benchmark_Seed42
56,Sales Executive,Salesforce software,Proficient,Controlled_MVP_Benchmark_Seed42
56,Sales Executive,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
56,Sales Executive,Autodesk AutoCAD,Advanced,Controlled_MVP_Benchmark_Seed42
56,Sales Executive,Adobe Creative Cloud software,Intermediate,Controlled_MVP_Benchmark_Seed42
56,Sales Executive,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
56,Sales Executive,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
56,Sales Executive,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
56,Sales Executive,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
56,Sales Executive,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
57,Laboratory Technician,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
57,Laboratory Technician,Database software,Advanced,Controlled_MVP_Benchmark_Seed42
57,Laboratory Technician,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
57,Laboratory Technician,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
57,Laboratory Technician,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
57,Laboratory Technician,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
57,Laboratory Technician,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
57,Laboratory Technician,Data entry software,Proficient,Controlled_MVP_Benchmark_Seed42
57,Laboratory Technician,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
57,Laboratory Technician,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
58,Research Director,Mathematics,Advanced,Controlled_MVP_Benchmark_Seed42
58,Research Director,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
58,Research Director,Microsoft SharePoint,Proficient,Controlled_MVP_Benchmark_Seed42
58,Research Director,Science,Proficient,Controlled_MVP_Benchmark_Seed42
58,Research Director,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
58,Research Director,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
58,Research Director,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
58,Research Director,Learning Strategies,Advanced,Controlled_MVP_Benchmark_Seed42
58,Research Director,Microsoft Access,Intermediate,Controlled_MVP_Benchmark_Seed42
58,Research Director,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
58,Research Director,Microsoft Project,Intermediate,Controlled_MVP_Benchmark_Seed42
58,Research Director,ESRI ArcGIS software,Intermediate,Controlled_MVP_Benchmark_Seed42
58,Research Director,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
58,Research Director,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
60,Sales Executive,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
60,Sales Executive,Salesforce software,Intermediate,Controlled_MVP_Benchmark_Seed42
60,Sales Executive,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
60,Sales Executive,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
60,Sales Executive,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
60,Sales Executive,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
60,Sales Executive,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
60,Sales Executive,Adobe Illustrator,Proficient,Controlled_MVP_Benchmark_Seed42
60,Sales Executive,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
61,Research Scientist,Apache Spark,Advanced,Controlled_MVP_Benchmark_Seed42
61,Research Scientist,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
61,Research Scientist,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
61,Research Scientist,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
61,Research Scientist,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
61,Research Scientist,Go,Intermediate,Controlled_MVP_Benchmark_Seed42
61,Research Scientist,Amazon Web Services AWS software,Intermediate,Controlled_MVP_Benchmark_Seed42
61,Research Scientist,Apache Kafka,Intermediate,Controlled_MVP_Benchmark_Seed42
61,Research Scientist,Bash,Intermediate,Controlled_MVP_Benchmark_Seed42
61,Research Scientist,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
62,Sales Executive,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
62,Sales Executive,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
62,Sales Executive,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
62,Sales Executive,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
62,Sales Executive,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
62,Sales Executive,Autodesk AutoCAD,Advanced,Controlled_MVP_Benchmark_Seed42
62,Sales Executive,Salesforce software,Advanced,Controlled_MVP_Benchmark_Seed42
62,Sales Executive,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
62,Sales Executive,Adobe Creative Cloud software,Intermediate,Controlled_MVP_Benchmark_Seed42
62,Sales Executive,Adobe InDesign,Intermediate,Controlled_MVP_Benchmark_Seed42
63,Laboratory Technician,Data entry software,Advanced,Controlled_MVP_Benchmark_Seed42
63,Laboratory Technician,MEDITECH software,Advanced,Controlled_MVP_Benchmark_Seed42
63,Laboratory Technician,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
63,Laboratory Technician,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
63,Laboratory Technician,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
63,Laboratory Technician,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
63,Laboratory Technician,Microsoft Outlook,Intermediate,Controlled_MVP_Benchmark_Seed42
63,Laboratory Technician,SAP software,Proficient,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,SAP software,Advanced,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Commercial plate reader software,Proficient,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Billing software,Advanced,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Database software,Proficient,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Data entry software,Intermediate,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Science,Advanced,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Critical Thinking,Proficient,Controlled_MVP_Benchmark_Seed42
64,Laboratory Technician,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
65,Laboratory Technician,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
65,Laboratory Technician,Data entry software,Advanced,Controlled_MVP_Benchmark_Seed42
65,Laboratory Technician,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
65,Laboratory Technician,SAP software,Proficient,Controlled_MVP_Benchmark_Seed42
65,Laboratory Technician,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
65,Laboratory Technician,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
65,Laboratory Technician,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
65,Laboratory Technician,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
68,Sales Executive,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
68,Sales Executive,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
68,Sales Executive,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
68,Sales Executive,Adobe InDesign,Advanced,Controlled_MVP_Benchmark_Seed42
68,Sales Executive,Salesforce software,Proficient,Controlled_MVP_Benchmark_Seed42
68,Sales Executive,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
68,Sales Executive,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
68,Sales Executive,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
68,Sales Executive,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
70,Healthcare Representative,HubSpot software,Proficient,Controlled_MVP_Benchmark_Seed42
70,Healthcare Representative,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
70,Healthcare Representative,Google Workspace software,Intermediate,Controlled_MVP_Benchmark_Seed42
70,Healthcare Representative,Google Analytics,Advanced,Controlled_MVP_Benchmark_Seed42
70,Healthcare Representative,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
70,Healthcare Representative,Salesforce software,Intermediate,Controlled_MVP_Benchmark_Seed42
70,Healthcare Representative,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
70,Healthcare Representative,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
70,Healthcare Representative,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
72,Sales Executive,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
72,Sales Executive,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
72,Sales Executive,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
72,Sales Executive,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
72,Sales Executive,Adobe Photoshop,Advanced,Controlled_MVP_Benchmark_Seed42
72,Sales Executive,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
72,Sales Executive,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
72,Sales Executive,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
73,Research Director,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
73,Research Director,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
73,Research Director,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
73,Research Director,Microsoft Access,Proficient,Controlled_MVP_Benchmark_Seed42
73,Research Director,Microsoft Project,Intermediate,Controlled_MVP_Benchmark_Seed42
73,Research Director,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
73,Research Director,Microsoft Visio,Intermediate,Controlled_MVP_Benchmark_Seed42
73,Research Director,IBM SPSS Statistics,Advanced,Controlled_MVP_Benchmark_Seed42
73,Research Director,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
73,Research Director,Mathematics,Advanced,Controlled_MVP_Benchmark_Seed42
73,Research Director,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
73,Research Director,Science,Proficient,Controlled_MVP_Benchmark_Seed42
74,Sales Executive,Apple macOS,Advanced,Controlled_MVP_Benchmark_Seed42
74,Sales Executive,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
74,Sales Executive,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
74,Sales Executive,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
74,Sales Executive,Salesforce software,Proficient,Controlled_MVP_Benchmark_Seed42
74,Sales Executive,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
74,Sales Executive,Microsoft Excel,Advanced,Controlled_MVP_Benchmark_Seed42
74,Sales Executive,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
